scene_id	family	gen_prompt	train_prompt	expected_count	subject_type	gate
cafe_patio_elderly_pair	pan_left	An elderly couple, a silver-haired woman in a floral blouse and a balding man in a cardigan seated across from each other at a small round table on a quiet, empty cobbled cafe patio. Eye-level long take with a panning sweep from right to left. Midway through the shot, the couple smile and nod warmly in greeting toward the viewer. These are the only people in the scene; the surroundings are open and calm. They hold a relaxed photo pose, bodies settled and steady, gesturing with their hands. Photoreal, natural lighting.	An elderly couple, a silver-haired woman in a floral blouse and a balding man in a cardigan seated across from each other at a small round table on a quiet, empty cobbled cafe patio. Eye-level long take. Midway through the shot, the couple smile and nod warmly in greeting toward the viewer. These are the only people in the scene; the surroundings are open and calm. They hold a relaxed photo pose, bodies settled and steady, gesturing with their hands. Photoreal, natural lighting.	2	human	person
cafe_patio_elderly_pair	pan_right	An elderly couple, a silver-haired woman in a floral blouse and a balding man in a cardigan seated across from each other at a small round table on a quiet, empty cobbled cafe patio. Eye-level long take with a panning sweep from left to right. Midway through the shot, the couple smile and nod warmly in greeting toward the viewer. These are the only people in the scene; the surroundings are open and calm. They hold a relaxed photo pose, bodies settled and steady, gesturing with their hands. Photoreal, natural lighting.	An elderly couple, a silver-haired woman in a floral blouse and a balding man in a cardigan seated across from each other at a small round table on a quiet, empty cobbled cafe patio. Eye-level long take. Midway through the shot, the couple smile and nod warmly in greeting toward the viewer. These are the only people in the scene; the surroundings are open and calm. They hold a relaxed photo pose, bodies settled and steady, gesturing with their hands. Photoreal, natural lighting.	2	human	person
cafe_patio_elderly_pair	dolly	An elderly couple, a silver-haired woman in a floral blouse and a balding man in a cardigan seated across from each other at a small round table on a quiet, empty cobbled cafe patio. Eye-level long take with a forward dolly, advancing through the scene toward the subject. Midway through the shot, the couple smile and nod warmly in greeting toward the viewer. These are the only people in the scene; the surroundings are open and calm. They hold a relaxed photo pose, bodies settled and steady, gesturing with their hands. Photoreal, natural lighting.	An elderly couple, a silver-haired woman in a floral blouse and a balding man in a cardigan seated across from each other at a small round table on a quiet, empty cobbled cafe patio. Eye-level long take. Midway through the shot, the couple smile and nod warmly in greeting toward the viewer. These are the only people in the scene; the surroundings are open and calm. They hold a relaxed photo pose, bodies settled and steady, gesturing with their hands. Photoreal, natural lighting.	2	human	person
cafe_patio_elderly_pair	orbit_left	An elderly couple, a silver-haired woman in a floral blouse and a balding man in a cardigan seated across from each other at a small round table on a quiet, empty cobbled cafe patio. Eye-level long take with a side arc moving to the left around the subject. Midway through the shot, the couple smile and nod warmly in greeting toward the viewer. These are the only people in the scene; the surroundings are open and calm. They hold a relaxed photo pose, bodies settled and steady, gesturing with their hands. Photoreal, natural lighting.	An elderly couple, a silver-haired woman in a floral blouse and a balding man in a cardigan seated across from each other at a small round table on a quiet, empty cobbled cafe patio. Eye-level long take. Midway through the shot, the couple smile and nod warmly in greeting toward the viewer. These are the only people in the scene; the surroundings are open and calm. They hold a relaxed photo pose, bodies settled and steady, gesturing with their hands. Photoreal, natural lighting.	2	human	person
cafe_patio_elderly_pair	orbit_right	An elderly couple, a silver-haired woman in a floral blouse and a balding man in a cardigan seated across from each other at a small round table on a quiet, empty cobbled cafe patio. Eye-level long take with a side arc moving to the right around the subject. Midway through the shot, the couple smile and nod warmly in greeting toward the viewer. These are the only people in the scene; the surroundings are open and calm. They hold a relaxed photo pose, bodies settled and steady, gesturing with their hands. Photoreal, natural lighting.	An elderly couple, a silver-haired woman in a floral blouse and a balding man in a cardigan seated across from each other at a small round table on a quiet, empty cobbled cafe patio. Eye-level long take. Midway through the shot, the couple smile and nod warmly in greeting toward the viewer. These are the only people in the scene; the surroundings are open and calm. They hold a relaxed photo pose, bodies settled and steady, gesturing with their hands. Photoreal, natural lighting.	2	human	person
park_bench_teens_pair	static	Two teenage girls, one with curly red hair and freckles, the other with a high ponytail and a denim jacket sitting on a park bench under a leafy tree in an empty park. Eye-level long take. Midway through the shot, the two girls turn to the viewer and give playful winks. These are the only people in the scene; the surroundings are open and calm. They hold a relaxed photo pose, bodies settled and steady, gesturing with their hands. Photoreal, natural lighting.	Two teenage girls, one with curly red hair and freckles, the other with a high ponytail and a denim jacket sitting on a park bench under a leafy tree in an empty park. Eye-level long take. Midway through the shot, the two girls turn to the viewer and give playful winks. These are the only people in the scene; the surroundings are open and calm. They hold a relaxed photo pose, bodies settled and steady, gesturing with their hands. Photoreal, natural lighting.	2	human	person
park_bench_teens_pair	pan_left	Two teenage girls, one with curly red hair and freckles, the other with a high ponytail and a denim jacket sitting on a park bench under a leafy tree in an empty park. Eye-level long take with a panning sweep from right to left. Midway through the shot, the two girls turn to the viewer and give playful winks. These are the only people in the scene; the surroundings are open and calm. They hold a relaxed photo pose, bodies settled and steady, gesturing with their hands. Photoreal, natural lighting.	Two teenage girls, one with curly red hair and freckles, the other with a high ponytail and a denim jacket sitting on a park bench under a leafy tree in an empty park. Eye-level long take. Midway through the shot, the two girls turn to the viewer and give playful winks. These are the only people in the scene; the surroundings are open and calm. They hold a relaxed photo pose, bodies settled and steady, gesturing with their hands. Photoreal, natural lighting.	2	human	person
park_bench_teens_pair	pan_right	Two teenage girls, one with curly red hair and freckles, the other with a high ponytail and a denim jacket sitting on a park bench under a leafy tree in an empty park. Eye-level long take with a panning sweep from left to right. Midway through the shot, the two girls turn to the viewer and give playful winks. These are the only people in the scene; the surroundings are open and calm. They hold a relaxed photo pose, bodies settled and steady, gesturing with their hands. Photoreal, natural lighting.	Two teenage girls, one with curly red hair and freckles, the other with a high ponytail and a denim jacket sitting on a park bench under a leafy tree in an empty park. Eye-level long take. Midway through the shot, the two girls turn to the viewer and give playful winks. These are the only people in the scene; the surroundings are open and calm. They hold a relaxed photo pose, bodies settled and steady, gesturing with their hands. Photoreal, natural lighting.	2	human	person
park_bench_teens_pair	dolly	Two teenage girls, one with curly red hair and freckles, the other with a high ponytail and a denim jacket sitting on a park bench under a leafy tree in an empty park. Eye-level long take with a forward dolly, advancing through the scene toward the subject. Midway through the shot, the two girls turn to the viewer and give playful winks. These are the only people in the scene; the surroundings are open and calm. They hold a relaxed photo pose, bodies settled and steady, gesturing with their hands. Photoreal, natural lighting.	Two teenage girls, one with curly red hair and freckles, the other with a high ponytail and a denim jacket sitting on a park bench under a leafy tree in an empty park. Eye-level long take. Midway through the shot, the two girls turn to the viewer and give playful winks. These are the only people in the scene; the surroundings are open and calm. They hold a relaxed photo pose, bodies settled and steady, gesturing with their hands. Photoreal, natural lighting.	2	human	person
park_bench_teens_pair	orbit_left	Two teenage girls, one with curly red hair and freckles, the other with a high ponytail and a denim jacket sitting on a park bench under a leafy tree in an empty park. Eye-level long take with a side arc moving to the left around the subject. Midway through the shot, the two girls turn to the viewer and give playful winks. These are the only people in the scene; the surroundings are open and calm. They hold a relaxed photo pose, bodies settled and steady, gesturing with their hands. Photoreal, natural lighting.	Two teenage girls, one with curly red hair and freckles, the other with a high ponytail and a denim jacket sitting on a park bench under a leafy tree in an empty park. Eye-level long take. Midway through the shot, the two girls turn to the viewer and give playful winks. These are the only people in the scene; the surroundings are open and calm. They hold a relaxed photo pose, bodies settled and steady, gesturing with their hands. Photoreal, natural lighting.	2	human	person
park_bench_teens_pair	orbit_right	Two teenage girls, one with curly red hair and freckles, the other with a high ponytail and a denim jacket sitting on a park bench under a leafy tree in an empty park. Eye-level long take with a side arc moving to the right around the subject. Midway through the shot, the two girls turn to the viewer and give playful winks. These are the only people in the scene; the surroundings are open and calm. They hold a relaxed photo pose, bodies settled and steady, gesturing with their hands. Photoreal, natural lighting.	Two teenage girls, one with curly red hair and freckles, the other with a high ponytail and a denim jacket sitting on a park bench under a leafy tree in an empty park. Eye-level long take. Midway through the shot, the two girls turn to the viewer and give playful winks. These are the only people in the scene; the surroundings are open and calm. They hold a relaxed photo pose, bodies settled and steady, gesturing with their hands. Photoreal, natural lighting.	2	human	person
beach_boardwalk_pair	static	Two athletic men in their twenties, one Black with a shaved head, one tanned with a man-bun, in board shorts standing on an empty wooden beach boardwalk with the ocean behind them. Eye-level long take. Midway through the shot, the two men give the viewer a big relaxed wave and grin. These are the only people in the scene; the surroundings are open and calm. They hold a relaxed photo pose, bodies settled and steady, gesturing with their hands. Photoreal, natural lighting.	Two athletic men in their twenties, one Black with a shaved head, one tanned with a man-bun, in board shorts standing on an empty wooden beach boardwalk with the ocean behind them. Eye-level long take. Midway through the shot, the two men give the viewer a big relaxed wave and grin. These are the only people in the scene; the surroundings are open and calm. They hold a relaxed photo pose, bodies settled and steady, gesturing with their hands. Photoreal, natural lighting.	2	human	person
beach_boardwalk_pair	pan_left	Two athletic men in their twenties, one Black with a shaved head, one tanned with a man-bun, in board shorts standing on an empty wooden beach boardwalk with the ocean behind them. Eye-level long take with a panning sweep from right to left. Midway through the shot, the two men give the viewer a big relaxed wave and grin. These are the only people in the scene; the surroundings are open and calm. They hold a relaxed photo pose, bodies settled and steady, gesturing with their hands. Photoreal, natural lighting.	Two athletic men in their twenties, one Black with a shaved head, one tanned with a man-bun, in board shorts standing on an empty wooden beach boardwalk with the ocean behind them. Eye-level long take. Midway through the shot, the two men give the viewer a big relaxed wave and grin. These are the only people in the scene; the surroundings are open and calm. They hold a relaxed photo pose, bodies settled and steady, gesturing with their hands. Photoreal, natural lighting.	2	human	person
beach_boardwalk_pair	pan_right	Two athletic men in their twenties, one Black with a shaved head, one tanned with a man-bun, in board shorts standing on an empty wooden beach boardwalk with the ocean behind them. Eye-level long take with a panning sweep from left to right. Midway through the shot, the two men give the viewer a big relaxed wave and grin. These are the only people in the scene; the surroundings are open and calm. They hold a relaxed photo pose, bodies settled and steady, gesturing with their hands. Photoreal, natural lighting.	Two athletic men in their twenties, one Black with a shaved head, one tanned with a man-bun, in board shorts standing on an empty wooden beach boardwalk with the ocean behind them. Eye-level long take. Midway through the shot, the two men give the viewer a big relaxed wave and grin. These are the only people in the scene; the surroundings are open and calm. They hold a relaxed photo pose, bodies settled and steady, gesturing with their hands. Photoreal, natural lighting.	2	human	person
beach_boardwalk_pair	dolly	Two athletic men in their twenties, one Black with a shaved head, one tanned with a man-bun, in board shorts standing on an empty wooden beach boardwalk with the ocean behind them. Eye-level long take with a forward dolly, advancing through the scene toward the subject. Midway through the shot, the two men give the viewer a big relaxed wave and grin. These are the only people in the scene; the surroundings are open and calm. They hold a relaxed photo pose, bodies settled and steady, gesturing with their hands. Photoreal, natural lighting.	Two athletic men in their twenties, one Black with a shaved head, one tanned with a man-bun, in board shorts standing on an empty wooden beach boardwalk with the ocean behind them. Eye-level long take. Midway through the shot, the two men give the viewer a big relaxed wave and grin. These are the only people in the scene; the surroundings are open and calm. They hold a relaxed photo pose, bodies settled and steady, gesturing with their hands. Photoreal, natural lighting.	2	human	person
beach_boardwalk_pair	orbit_left	Two athletic men in their twenties, one Black with a shaved head, one tanned with a man-bun, in board shorts standing on an empty wooden beach boardwalk with the ocean behind them. Eye-level long take with a side arc moving to the left around the subject. Midway through the shot, the two men give the viewer a big relaxed wave and grin. These are the only people in the scene; the surroundings are open and calm. They hold a relaxed photo pose, bodies settled and steady, gesturing with their hands. Photoreal, natural lighting.	Two athletic men in their twenties, one Black with a shaved head, one tanned with a man-bun, in board shorts standing on an empty wooden beach boardwalk with the ocean behind them. Eye-level long take. Midway through the shot, the two men give the viewer a big relaxed wave and grin. These are the only people in the scene; the surroundings are open and calm. They hold a relaxed photo pose, bodies settled and steady, gesturing with their hands. Photoreal, natural lighting.	2	human	person
beach_boardwalk_pair	orbit_right	Two athletic men in their twenties, one Black with a shaved head, one tanned with a man-bun, in board shorts standing on an empty wooden beach boardwalk with the ocean behind them. Eye-level long take with a side arc moving to the right around the subject. Midway through the shot, the two men give the viewer a big relaxed wave and grin. These are the only people in the scene; the surroundings are open and calm. They hold a relaxed photo pose, bodies settled and steady, gesturing with their hands. Photoreal, natural lighting.	Two athletic men in their twenties, one Black with a shaved head, one tanned with a man-bun, in board shorts standing on an empty wooden beach boardwalk with the ocean behind them. Eye-level long take. Midway through the shot, the two men give the viewer a big relaxed wave and grin. These are the only people in the scene; the surroundings are open and calm. They hold a relaxed photo pose, bodies settled and steady, gesturing with their hands. Photoreal, natural lighting.	2	human	person
library_students_pair	static	Two university students, a young woman in a hijab and a lanky boy with headphones around his neck seated at a long wooden table in a deserted, quiet library, books stacked around them. Eye-level long take. Midway through the shot, the two students look up at the viewer and raise a finger to their lips in a shush. These are the only people in the scene; the surroundings are open and calm. They hold a relaxed photo pose, bodies settled and steady, gesturing with their hands. Photoreal, natural lighting.	Two university students, a young woman in a hijab and a lanky boy with headphones around his neck seated at a long wooden table in a deserted, quiet library, books stacked around them. Eye-level long take. Midway through the shot, the two students look up at the viewer and raise a finger to their lips in a shush. These are the only people in the scene; the surroundings are open and calm. They hold a relaxed photo pose, bodies settled and steady, gesturing with their hands. Photoreal, natural lighting.	2	human	person
library_students_pair	pan_left	Two university students, a young woman in a hijab and a lanky boy with headphones around his neck seated at a long wooden table in a deserted, quiet library, books stacked around them. Eye-level long take with a panning sweep from right to left. Midway through the shot, the two students look up at the viewer and raise a finger to their lips in a shush. These are the only people in the scene; the surroundings are open and calm. They hold a relaxed photo pose, bodies settled and steady, gesturing with their hands. Photoreal, natural lighting.	Two university students, a young woman in a hijab and a lanky boy with headphones around his neck seated at a long wooden table in a deserted, quiet library, books stacked around them. Eye-level long take. Midway through the shot, the two students look up at the viewer and raise a finger to their lips in a shush. These are the only people in the scene; the surroundings are open and calm. They hold a relaxed photo pose, bodies settled and steady, gesturing with their hands. Photoreal, natural lighting.	2	human	person
library_students_pair	pan_right	Two university students, a young woman in a hijab and a lanky boy with headphones around his neck seated at a long wooden table in a deserted, quiet library, books stacked around them. Eye-level long take with a panning sweep from left to right. Midway through the shot, the two students look up at the viewer and raise a finger to their lips in a shush. These are the only people in the scene; the surroundings are open and calm. They hold a relaxed photo pose, bodies settled and steady, gesturing with their hands. Photoreal, natural lighting.	Two university students, a young woman in a hijab and a lanky boy with headphones around his neck seated at a long wooden table in a deserted, quiet library, books stacked around them. Eye-level long take. Midway through the shot, the two students look up at the viewer and raise a finger to their lips in a shush. These are the only people in the scene; the surroundings are open and calm. They hold a relaxed photo pose, bodies settled and steady, gesturing with their hands. Photoreal, natural lighting.	2	human	person
library_students_pair	dolly	Two university students, a young woman in a hijab and a lanky boy with headphones around his neck seated at a long wooden table in a deserted, quiet library, books stacked around them. Eye-level long take with a forward dolly, advancing through the scene toward the subject. Midway through the shot, the two students look up at the viewer and raise a finger to their lips in a shush. These are the only people in the scene; the surroundings are open and calm. They hold a relaxed photo pose, bodies settled and steady, gesturing with their hands. Photoreal, natural lighting.	Two university students, a young woman in a hijab and a lanky boy with headphones around his neck seated at a long wooden table in a deserted, quiet library, books stacked around them. Eye-level long take. Midway through the shot, the two students look up at the viewer and raise a finger to their lips in a shush. These are the only people in the scene; the surroundings are open and calm. They hold a relaxed photo pose, bodies settled and steady, gesturing with their hands. Photoreal, natural lighting.	2	human	person
library_students_pair	orbit_left	Two university students, a young woman in a hijab and a lanky boy with headphones around his neck seated at a long wooden table in a deserted, quiet library, books stacked around them. Eye-level long take with a side arc moving to the left around the subject. Midway through the shot, the two students look up at the viewer and raise a finger to their lips in a shush. These are the only people in the scene; the surroundings are open and calm. They hold a relaxed photo pose, bodies settled and steady, gesturing with their hands. Photoreal, natural lighting.	Two university students, a young woman in a hijab and a lanky boy with headphones around his neck seated at a long wooden table in a deserted, quiet library, books stacked around them. Eye-level long take. Midway through the shot, the two students look up at the viewer and raise a finger to their lips in a shush. These are the only people in the scene; the surroundings are open and calm. They hold a relaxed photo pose, bodies settled and steady, gesturing with their hands. Photoreal, natural lighting.	2	human	person
library_students_pair	orbit_right	Two university students, a young woman in a hijab and a lanky boy with headphones around his neck seated at a long wooden table in a deserted, quiet library, books stacked around them. Eye-level long take with a side arc moving to the right around the subject. Midway through the shot, the two students look up at the viewer and raise a finger to their lips in a shush. These are the only people in the scene; the surroundings are open and calm. They hold a relaxed photo pose, bodies settled and steady, gesturing with their hands. Photoreal, natural lighting.	Two university students, a young woman in a hijab and a lanky boy with headphones around his neck seated at a long wooden table in a deserted, quiet library, books stacked around them. Eye-level long take. Midway through the shot, the two students look up at the viewer and raise a finger to their lips in a shush. These are the only people in the scene; the surroundings are open and calm. They hold a relaxed photo pose, bodies settled and steady, gesturing with their hands. Photoreal, natural lighting.	2	human	person
gym_floor_pair	static	Two athletic women in workout gear, one Black with cornrows, one with a blonde ponytail standing by the weight racks on an empty gym floor. Eye-level long take. Midway through the shot, the two women turn to the viewer and make an OK sign. These are the only people in the scene; the surroundings are open and calm. They hold a relaxed photo pose, bodies settled and steady, gesturing with their hands. Photoreal, natural lighting.	Two athletic women in workout gear, one Black with cornrows, one with a blonde ponytail standing by the weight racks on an empty gym floor. Eye-level long take. Midway through the shot, the two women turn to the viewer and make an OK sign. These are the only people in the scene; the surroundings are open and calm. They hold a relaxed photo pose, bodies settled and steady, gesturing with their hands. Photoreal, natural lighting.	2	human	person
gym_floor_pair	pan_left	Two athletic women in workout gear, one Black with cornrows, one with a blonde ponytail standing by the weight racks on an empty gym floor. Eye-level long take with a panning sweep from right to left. Midway through the shot, the two women turn to the viewer and make an OK sign. These are the only people in the scene; the surroundings are open and calm. They hold a relaxed photo pose, bodies settled and steady, gesturing with their hands. Photoreal, natural lighting.	Two athletic women in workout gear, one Black with cornrows, one with a blonde ponytail standing by the weight racks on an empty gym floor. Eye-level long take. Midway through the shot, the two women turn to the viewer and make an OK sign. These are the only people in the scene; the surroundings are open and calm. They hold a relaxed photo pose, bodies settled and steady, gesturing with their hands. Photoreal, natural lighting.	2	human	person
gym_floor_pair	pan_right	Two athletic women in workout gear, one Black with cornrows, one with a blonde ponytail standing by the weight racks on an empty gym floor. Eye-level long take with a panning sweep from left to right. Midway through the shot, the two women turn to the viewer and make an OK sign. These are the only people in the scene; the surroundings are open and calm. They hold a relaxed photo pose, bodies settled and steady, gesturing with their hands. Photoreal, natural lighting.	Two athletic women in workout gear, one Black with cornrows, one with a blonde ponytail standing by the weight racks on an empty gym floor. Eye-level long take. Midway through the shot, the two women turn to the viewer and make an OK sign. These are the only people in the scene; the surroundings are open and calm. They hold a relaxed photo pose, bodies settled and steady, gesturing with their hands. Photoreal, natural lighting.	2	human	person
gym_floor_pair	dolly	Two athletic women in workout gear, one Black with cornrows, one with a blonde ponytail standing by the weight racks on an empty gym floor. Eye-level long take with a forward dolly, advancing through the scene toward the subject. Midway through the shot, the two women turn to the viewer and make an OK sign. These are the only people in the scene; the surroundings are open and calm. They hold a relaxed photo pose, bodies settled and steady, gesturing with their hands. Photoreal, natural lighting.	Two athletic women in workout gear, one Black with cornrows, one with a blonde ponytail standing by the weight racks on an empty gym floor. Eye-level long take. Midway through the shot, the two women turn to the viewer and make an OK sign. These are the only people in the scene; the surroundings are open and calm. They hold a relaxed photo pose, bodies settled and steady, gesturing with their hands. Photoreal, natural lighting.	2	human	person
gym_floor_pair	orbit_left	Two athletic women in workout gear, one Black with cornrows, one with a blonde ponytail standing by the weight racks on an empty gym floor. Eye-level long take with a side arc moving to the left around the subject. Midway through the shot, the two women turn to the viewer and make an OK sign. These are the only people in the scene; the surroundings are open and calm. They hold a relaxed photo pose, bodies settled and steady, gesturing with their hands. Photoreal, natural lighting.	Two athletic women in workout gear, one Black with cornrows, one with a blonde ponytail standing by the weight racks on an empty gym floor. Eye-level long take. Midway through the shot, the two women turn to the viewer and make an OK sign. These are the only people in the scene; the surroundings are open and calm. They hold a relaxed photo pose, bodies settled and steady, gesturing with their hands. Photoreal, natural lighting.	2	human	person
gym_floor_pair	orbit_right	Two athletic women in workout gear, one Black with cornrows, one with a blonde ponytail standing by the weight racks on an empty gym floor. Eye-level long take with a side arc moving to the right around the subject. Midway through the shot, the two women turn to the viewer and make an OK sign. These are the only people in the scene; the surroundings are open and calm. They hold a relaxed photo pose, bodies settled and steady, gesturing with their hands. Photoreal, natural lighting.	Two athletic women in workout gear, one Black with cornrows, one with a blonde ponytail standing by the weight racks on an empty gym floor. Eye-level long take. Midway through the shot, the two women turn to the viewer and make an OK sign. These are the only people in the scene; the surroundings are open and calm. They hold a relaxed photo pose, bodies settled and steady, gesturing with their hands. Photoreal, natural lighting.	2	human	person
train_station_elderly_pair	static	An older couple in matching travel coats, the man leaning on a cane seated on a bench beneath a grand train-station clock on a deserted concourse. Eye-level long take. Midway through the shot, the couple turn to the viewer and blow a kiss in farewell. These are the only people in the scene; the surroundings are open and calm. They hold a relaxed photo pose, bodies settled and steady, gesturing with their hands. Photoreal, natural lighting.	An older couple in matching travel coats, the man leaning on a cane seated on a bench beneath a grand train-station clock on a deserted concourse. Eye-level long take. Midway through the shot, the couple turn to the viewer and blow a kiss in farewell. These are the only people in the scene; the surroundings are open and calm. They hold a relaxed photo pose, bodies settled and steady, gesturing with their hands. Photoreal, natural lighting.	2	human	person
train_station_elderly_pair	pan_left	An older couple in matching travel coats, the man leaning on a cane seated on a bench beneath a grand train-station clock on a deserted concourse. Eye-level long take with a panning sweep from right to left. Midway through the shot, the couple turn to the viewer and blow a kiss in farewell. These are the only people in the scene; the surroundings are open and calm. They hold a relaxed photo pose, bodies settled and steady, gesturing with their hands. Photoreal, natural lighting.	An older couple in matching travel coats, the man leaning on a cane seated on a bench beneath a grand train-station clock on a deserted concourse. Eye-level long take. Midway through the shot, the couple turn to the viewer and blow a kiss in farewell. These are the only people in the scene; the surroundings are open and calm. They hold a relaxed photo pose, bodies settled and steady, gesturing with their hands. Photoreal, natural lighting.	2	human	person
train_station_elderly_pair	pan_right	An older couple in matching travel coats, the man leaning on a cane seated on a bench beneath a grand train-station clock on a deserted concourse. Eye-level long take with a panning sweep from left to right. Midway through the shot, the couple turn to the viewer and blow a kiss in farewell. These are the only people in the scene; the surroundings are open and calm. They hold a relaxed photo pose, bodies settled and steady, gesturing with their hands. Photoreal, natural lighting.	An older couple in matching travel coats, the man leaning on a cane seated on a bench beneath a grand train-station clock on a deserted concourse. Eye-level long take. Midway through the shot, the couple turn to the viewer and blow a kiss in farewell. These are the only people in the scene; the surroundings are open and calm. They hold a relaxed photo pose, bodies settled and steady, gesturing with their hands. Photoreal, natural lighting.	2	human	person
train_station_elderly_pair	dolly	An older couple in matching travel coats, the man leaning on a cane seated on a bench beneath a grand train-station clock on a deserted concourse. Eye-level long take with a forward dolly, advancing through the scene toward the subject. Midway through the shot, the couple turn to the viewer and blow a kiss in farewell. These are the only people in the scene; the surroundings are open and calm. They hold a relaxed photo pose, bodies settled and steady, gesturing with their hands. Photoreal, natural lighting.	An older couple in matching travel coats, the man leaning on a cane seated on a bench beneath a grand train-station clock on a deserted concourse. Eye-level long take. Midway through the shot, the couple turn to the viewer and blow a kiss in farewell. These are the only people in the scene; the surroundings are open and calm. They hold a relaxed photo pose, bodies settled and steady, gesturing with their hands. Photoreal, natural lighting.	2	human	person
train_station_elderly_pair	orbit_left	An older couple in matching travel coats, the man leaning on a cane seated on a bench beneath a grand train-station clock on a deserted concourse. Eye-level long take with a side arc moving to the left around the subject. Midway through the shot, the couple turn to the viewer and blow a kiss in farewell. These are the only people in the scene; the surroundings are open and calm. They hold a relaxed photo pose, bodies settled and steady, gesturing with their hands. Photoreal, natural lighting.	An older couple in matching travel coats, the man leaning on a cane seated on a bench beneath a grand train-station clock on a deserted concourse. Eye-level long take. Midway through the shot, the couple turn to the viewer and blow a kiss in farewell. These are the only people in the scene; the surroundings are open and calm. They hold a relaxed photo pose, bodies settled and steady, gesturing with their hands. Photoreal, natural lighting.	2	human	person
train_station_elderly_pair	orbit_right	An older couple in matching travel coats, the man leaning on a cane seated on a bench beneath a grand train-station clock on a deserted concourse. Eye-level long take with a side arc moving to the right around the subject. Midway through the shot, the couple turn to the viewer and blow a kiss in farewell. These are the only people in the scene; the surroundings are open and calm. They hold a relaxed photo pose, bodies settled and steady, gesturing with their hands. Photoreal, natural lighting.	An older couple in matching travel coats, the man leaning on a cane seated on a bench beneath a grand train-station clock on a deserted concourse. Eye-level long take. Midway through the shot, the couple turn to the viewer and blow a kiss in farewell. These are the only people in the scene; the surroundings are open and calm. They hold a relaxed photo pose, bodies settled and steady, gesturing with their hands. Photoreal, natural lighting.	2	human	person
ramen_shop_pair	static	Two friends, a heavyset Japanese man and a freckled Western woman seated at the counter of an otherwise empty ramen shop with bowls in front of them. Eye-level long take. Midway through the shot, the two friends turn to the viewer and beckon them to come over. These are the only people in the scene; the surroundings are open and calm. They hold a relaxed photo pose, bodies settled and steady, gesturing with their hands. Photoreal, natural lighting.	Two friends, a heavyset Japanese man and a freckled Western woman seated at the counter of an otherwise empty ramen shop with bowls in front of them. Eye-level long take. Midway through the shot, the two friends turn to the viewer and beckon them to come over. These are the only people in the scene; the surroundings are open and calm. They hold a relaxed photo pose, bodies settled and steady, gesturing with their hands. Photoreal, natural lighting.	2	human	person
ramen_shop_pair	pan_left	Two friends, a heavyset Japanese man and a freckled Western woman seated at the counter of an otherwise empty ramen shop with bowls in front of them. Eye-level long take with a panning sweep from right to left. Midway through the shot, the two friends turn to the viewer and beckon them to come over. These are the only people in the scene; the surroundings are open and calm. They hold a relaxed photo pose, bodies settled and steady, gesturing with their hands. Photoreal, natural lighting.	Two friends, a heavyset Japanese man and a freckled Western woman seated at the counter of an otherwise empty ramen shop with bowls in front of them. Eye-level long take. Midway through the shot, the two friends turn to the viewer and beckon them to come over. These are the only people in the scene; the surroundings are open and calm. They hold a relaxed photo pose, bodies settled and steady, gesturing with their hands. Photoreal, natural lighting.	2	human	person
ramen_shop_pair	pan_right	Two friends, a heavyset Japanese man and a freckled Western woman seated at the counter of an otherwise empty ramen shop with bowls in front of them. Eye-level long take with a panning sweep from left to right. Midway through the shot, the two friends turn to the viewer and beckon them to come over. These are the only people in the scene; the surroundings are open and calm. They hold a relaxed photo pose, bodies settled and steady, gesturing with their hands. Photoreal, natural lighting.	Two friends, a heavyset Japanese man and a freckled Western woman seated at the counter of an otherwise empty ramen shop with bowls in front of them. Eye-level long take. Midway through the shot, the two friends turn to the viewer and beckon them to come over. These are the only people in the scene; the surroundings are open and calm. They hold a relaxed photo pose, bodies settled and steady, gesturing with their hands. Photoreal, natural lighting.	2	human	person
ramen_shop_pair	dolly	Two friends, a heavyset Japanese man and a freckled Western woman seated at the counter of an otherwise empty ramen shop with bowls in front of them. Eye-level long take with a forward dolly, advancing through the scene toward the subject. Midway through the shot, the two friends turn to the viewer and beckon them to come over. These are the only people in the scene; the surroundings are open and calm. They hold a relaxed photo pose, bodies settled and steady, gesturing with their hands. Photoreal, natural lighting.	Two friends, a heavyset Japanese man and a freckled Western woman seated at the counter of an otherwise empty ramen shop with bowls in front of them. Eye-level long take. Midway through the shot, the two friends turn to the viewer and beckon them to come over. These are the only people in the scene; the surroundings are open and calm. They hold a relaxed photo pose, bodies settled and steady, gesturing with their hands. Photoreal, natural lighting.	2	human	person
ramen_shop_pair	orbit_left	Two friends, a heavyset Japanese man and a freckled Western woman seated at the counter of an otherwise empty ramen shop with bowls in front of them. Eye-level long take with a side arc moving to the left around the subject. Midway through the shot, the two friends turn to the viewer and beckon them to come over. These are the only people in the scene; the surroundings are open and calm. They hold a relaxed photo pose, bodies settled and steady, gesturing with their hands. Photoreal, natural lighting.	Two friends, a heavyset Japanese man and a freckled Western woman seated at the counter of an otherwise empty ramen shop with bowls in front of them. Eye-level long take. Midway through the shot, the two friends turn to the viewer and beckon them to come over. These are the only people in the scene; the surroundings are open and calm. They hold a relaxed photo pose, bodies settled and steady, gesturing with their hands. Photoreal, natural lighting.	2	human	person
